fid,objectid,uid,name,subdistrict,district,state,country,censusname,villagename_locallang,lgd_villagename,lgd_villagecode,lgd_subdistrictcode,lgd_districtcode,lgd_statecode,censuscode2011,premiumdata.sde.VillageBoundary26.area,level_2011,tru_2011,st_area(shape),st_perimeter(shape),slope5_mean,slope_Risk
657,206395,"182862066235166",Joloni T E 138 Appl,Tengakhat,Dibrugarh,Assam,India,Joloni T.E. 138 Appl,,Joloni T.E.,291563,2066,286,18,"291563",0.77875223,Village,Rural,991016.070339938,5036.41231542752,0.641300862817799,0.120353460366889
658,210928,"182862066235167",Joloni T E 259 Nlr,Tengakhat,Dibrugarh,Assam,India,Joloni T.E.259 Nlr,,Joloni T.E.,291564,2066,286,18,"291564",0.50312751,Village,Rural,640270.084555808,3802.00214319248,0.441410440556479,0.0828398604199893
659,206735,"182862066235160",Joloni T E 25 Appl,Tengakhat,Dibrugarh,Assam,India,Joloni T.E. 25 Appl,,Joloni T.E.,291562,2066,286,18,"291562",2.71708242,Village,Rural,3457164.68574152,10630.3015876792,0.714430454362716,0.13407775095801
660,211430,"182862068235526",Jooktoli,Tingkhong,Dibrugarh,Assam,India,Jooktoli 208/206,,Jooktoli,292193,2068,286,18,"292193",0.0461041,Village,Rural,58450.0542840275,975.231224276526,0.521664900084337,0.0979012808453604
661,209885,"182862068235367",Jooktoli Barbam,Tingkhong,Dibrugarh,Assam,India,Jooktoli Barbam 106/103/124/17,,Jooktoli Barbam,292191,2068,286,18,"292191",1.97095747,Village,Rural,2499039.90226413,6373.75657890005,0.450581002502126,0.0845609073227144
662,205089,"182862068235371",Jooktoli Borbam,Tingkhong,Dibrugarh,Assam,India,Jooktoli Borbam 206/203 T.E.24/1,,Jooktoli Borbam,292229,2068,286,18,"292229",1.96740383,Village,Rural,2494114.85547768,6767.61182243641,0.427623474955793,0.0802524492465332
663,211431,"182862068235366",Jooktoli Borbam Te,Tingkhong,Dibrugarh,Assam,India,Jooktoli Borbam T.E. 44/171,,Jooktoli Borbam T.E.,292189,2068,286,18,"292189",0.32966843,Village,Rural,417922.992600755,2893.22144377599,0.898341837383452,0.168592551468569
664,206503,"182862068235375",Jooktoli Borbam Te,Tingkhong,Dibrugarh,Assam,India,Jooktoli Borbam T.E. 91/166,,Jooktoli Borbam T.E.,292232,2068,286,18,"292232",1.29008333,Village,Rural,1635535.01229577,6242.03623712438,0.766206264317393,0.14379455979554
665,209883,"182862068235369",Joonktoli Barbam,Tingkhong,Dibrugarh,Assam,India,Joonktoli Barbam 24/170 Np,,Joonktoli Barbam,292190,2068,286,18,"292190",1.84003107,Village,Rural,2332986.75400295,7878.90788391669,0.621747233571174,0.116683814684171
666,211534,"182862067238063",Joriguri F V,Moran,Dibrugarh,Assam,India,Joriguri F.V.,,Joriguri F.V.,292009,2067,286,18,"292009",0.92654704,Village,Rural,1177688.12205937,4575.18164105799,0.695296308510308,0.130486830068891
667,212318,"182862069235569",Joypur Chariali,Naharkatiya,Dibrugarh,Assam,India,Joypur Chariali,,Joypur Chariali,292340,2069,286,18,"292340",0.62367868,Village,Rural,792507.128711419,4667.83224592495,1.65182473453917,0.309999306484465
668,206527,"182862069235565",Joypur T E,Naharkatiya,Dibrugarh,Assam,India,Joypur T.E,,Joypur T.E,292397,2069,286,18,"292397",1.97705592,Village,Rural,2510766.9419525,6917.10797376797,0.84428116627656,0.158446940859404
669,210355,"182862069235568",Joypur Town,Naharkatiya,Dibrugarh,Assam,India,Joypur Town,,Joypur Town,292341,2069,286,18,"292341",1.9212055,Village,Rural,2440860.88060576,6833.75356596166,0.923768242357306,0.173364345802117
670,210883,"182862064234855",Juktoli Bam Gaon,Dibrugarh East,Dibrugarh,Assam,India,Juktoli Bam Gaon,,Juktoli Bam Gaon,291352,2064,286,18,"291352",1.02716638,Village,Rural,1307443.95539025,6201.78467245082,0.492743590405879,0.0924735948714937
671,206426,"182862067235996",June Gaon,Moran,Dibrugarh,Assam,India,June Gaon,,June Gaon,291786,2067,286,18,"291786",1.89462392,Village,Rural,2405670.05041665,7629.04180082259,0.999088983173619,0.187499851179125
672,211132,"182862063234828",Juon Gaon,Dibrugarh West,Dibrugarh,Assam,India,Juon Gaon No.2,,Juon Gaon,291193,2063,286,18,"291193",1.22864462,Village,Rural,1559976.26170408,5678.02159390286,0.779840492192039,0.14635330655433
673,205140,"182862069235603",Juria Pukhuri,Naharkatiya,Dibrugarh,Assam,India,Juria Pukhuri,,Juria Pukhuri,292366,2069,286,18,"292366",0.90540332,Village,Rural,1149400.84740165,5284.20559702635,0.78585143517862,0.147481385168359
674,205216,"182862066235178",Jutlibari Borhula,Tengakhat,Dibrugarh,Assam,India,Jutlibari Borhula,,Jutlibari Borhula,291524,2066,286,18,"291524",0.83208665,Village,Rural,1059407.87381291,5974.87613154303,0.905964712620875,0.170023142733857
675,206443,"182862066235175",Jutlibari Te,Tengakhat,Dibrugarh,Assam,India,Jutlibari T.E. 303/310 Nlr,,Jutlibari T.E.,291525,2066,286,18,"291525",1.8219966,Village,Rural,2319886.56480403,10912.6286159518,0.747696762873088,0.140320866436233
676,205292,"182862066235176",Jutlibari T E 28,Tengakhat,Dibrugarh,Assam,India,Jutlibari T.E.28,,Jutlibari T.E.,291526,2066,286,18,"291526",0.77526832,Village,Rural,987007.100184855,4528.95960047125,0.587256854299602,0.110210976839449
677,206515,"182862068235507",Kabula,Tingkhong,Dibrugarh,Assam,India,Kabula No.28,,Kabula,292214,2068,286,18,"292214",1.97445507,Village,Rural,2504743.14651007,9348.57420219347,1.20340767518546,0.225844508152162
678,206692,"182862066235220",Kachagaon,Tengakhat,Dibrugarh,Assam,India,Kachagaon,,Kachagaon,291484,2066,286,18,"291484",1.27328863,Village,Rural,1621837.66877697,6357.48799757143,0.929461258830446,0.174432758885887
679,206539,"182862068235469",Kachalo,Tingkhong,Dibrugarh,Assam,India,Kachalo,,Kachalo,292033,2068,286,18,"292033",1.39201974,Village,Rural,1769279.69937719,7804.44521646745,0.699012325357439,0.131184218006853
680,205079,"182862068235364",Kachalubam,Tingkhong,Dibrugarh,Assam,India,Kachalubam,,Kachalubam,292178,2068,286,18,"292178",1.3358271,Village,Rural,1694388.08372064,8897.42139369259,0.999823911800638,0.187637775839004
681,205341,"182862068235449",Kachalu Pather,Tingkhong,Dibrugarh,Assam,India,Kachalu Pather,,Kachalu Pather,292066,2068,286,18,"292066",0.61142649,Village,Rural,776406.793243554,5004.25950137242,1.0953804531859,0.205570950551847
682,206419,"182862068235448",Kachalu Pather No 2,Tingkhong,Dibrugarh,Assam,India,Kachalu Pather No.2,,Kachalu Pather,292067,2068,286,18,"292067",0.63669013,Village,Rural,808466.581802269,4052.2974021462,0.81401073973535,0.152766065014315
683,205213,"182862068235295",Kachamari,Tingkhong,Dibrugarh,Assam,India,Kachamari,,Kachamari,292102,2068,286,18,"292102",2.52260607,Village,Rural,3202621.2242606,7657.02681687896,0.830776356194818,0.155912482044249
684,211438,"182862067235896",Kachamari No 1,Moran,Dibrugarh,Assam,India,Kachamari No.1,,Kachamari,291929,2067,286,18,"291929",0.81022553,Village,Rural,1026945.0075176,4254.41517374773,1.00757367075199,0.189092179475242
685,206723,"182862067235897",Kachamari No 2,Moran,Dibrugarh,Assam,India,Kachamari No.2,,Kachamari,291928,2067,286,18,"291928",2.93206934,Village,Rural,3716931.66795582,9989.94476877852,0.799701418626301,0.15008062295299
686,205293,"182862063234794",Kachari Gaon,Dibrugarh West,Dibrugarh,Assam,India,Kachari Gaon,,Kachari Gaon,291114,2063,286,18,"291114",1.93052948,Village,Rural,2459683.1611806,6846.13547174743,0.779834988445044,0.146352273661605
687,205179,"182862066235282",Kachari Pathar No 1,Tengakhat,Dibrugarh,Assam,India,Kachari Pathar No.1,,Kachari Pathar,291592,2066,286,18,"291592",0.54162803,Village,Rural,689464.414224272,3231.66484237228,0.54725238106524,0.102703304445629
688,206320,"182862066235281",Kachari Pathar No 2,Tengakhat,Dibrugarh,Assam,India,Kachari Pathar No.2,,Kachari Pathar,291591,2066,286,18,"291591",1.64019867,Village,Rural,2087580.74685078,9275.2497170667,0.989848938101614,0.185765764320929
689,206446,"182862069235541",Kachari Pather Gaon,Naharkatiya,Dibrugarh,Assam,India,Kachari Pather Gaon,,Kachari Pather Gaon,292414,2069,286,18,"292414",1.22522816,Village,Rural,1554822.05066576,7783.56631817857,0.471018692006982,0.0883964653211952
690,205345,"182862063234693",Kachomari Deori Gaon,Dibrugarh West,Dibrugarh,Assam,India,Kachomari Deori Gaon,,Kachomari Deori Gaon,291225,2063,286,18,"291225",0.93324802,Village,Rural,1187411.77033234,5977.52487836137,0.844570577114336,0.158501254829357
691,205245,"182862063234854",Kachomari Deori N C,Dibrugarh West,Dibrugarh,Assam,India,Kachomari Deori N.C.,,Kachomari Deori N.C.,291224,2063,286,18,"291224",1.03049275,Village,Rural,1310920.2022481,4393.33748664375,0.843653643263899,0.158329173099508
692,206677,"182862063234692",Kachomari Hatigar Gaon,Dibrugarh West,Dibrugarh,Assam,India,Kachomari Hatigar Gaon,,Kachomari Hatigar Gaon,291227,2063,286,18,"291227",1.18243172,Village,Rural,1504467.19470816,5524.45016735795,0.946025877223386,0.177541454443364
693,206710,"182862065235049",Kachuwani Gaon,Chabua,Dibrugarh,Assam,India,Kachuwani Gaon,,Kachuwani Gaon,291367,2065,286,18,"291367",1.60488873,Village,Rural,2048785.0790549,7279.43162469902,0.601038947600414,0.11279747362438
694,205339,"182862064234945",Kadamani Grant Gaon,Dibrugarh East,Dibrugarh,Assam,India,Kadamani Grant Gaon No.39,,Kadamani Grant Gaon,291276,2064,286,18,"291276",2.38866399,Village,Rural,3048174.1807179,7490.86672727437,0.491552948789491,0.0922501461800955
695,206724,"182862068235487",Kadamoni,Tingkhong,Dibrugarh,Assam,India,Kadamoni,,Kadamoni,292019,2068,286,18,"292019",0.68888666,Village,Rural,875612.795415512,4742.7898929707,1.29518839899037,0.243069072074255
696,206640,"182862065235014",Kadamoni Gaon,Chabua,Dibrugarh,Assam,India,Kadamoni Gaon,,Kadamoni Gaon,291446,2065,286,18,"291446",0.851273,Village,Rural,1085716.20930769,4708.43711796242,0.62944003124298,0.118127528350228
697,205255,"182862068235348",Kakawani Block,Tingkhong,Dibrugarh,Assam,India,Kakawani Block,,Kakawani Block,292118,2068,286,18,"292118",1.61650068,Village,Rural,2051769.57931951,6573.05469985268,0.79540797981663,0.149274869760414
698,205408,"182862069235558",Kakojan Habi Gaon,Naharkatiya,Dibrugarh,Assam,India,Kakojan Habi Gaon,,Kakojan Habi Gaon,292396,2069,286,18,"292396",0.80974673,Village,Rural,1027828.54147609,5774.33876333536,0.745493037732584,0.139907291526647
699,206481,"182862067235920",Kalalur,Moran,Dibrugarh,Assam,India,Kalalur,,Kalalur,291862,2067,286,18,"291862",0.49076066,Village,Rural,622661.502749588,5406.89992122242,0.715415000972839,0.134262521630078
700,206403,"182862067235922",Kalalur Block,Moran,Dibrugarh,Assam,India,Kalalur Block No.2,,Kalalur Block,291861,2067,286,18,"291861",1.15129976,Village,Rural,1460784.49754925,5575.68480765511,0.757568149964015,0.142173437770371
701,206360,"182862067235924",Kalalur Koch,Moran,Dibrugarh,Assam,India,Kalalur Koch,,Kalalur Koch,291863,2067,286,18,"291863",1.49791165,Village,Rural,1900317.32900623,7229.50162942391,0.667244002888935,0.125222230801135
702,206507,"182862067235918",Kalalur Namdang No 1,Moran,Dibrugarh,Assam,India,Kalalur Namdang No.1,,Kalalur Namdang,291922,2067,286,18,"291922",0.88010366,Village,Rural,1116571.65667097,5034.647712457,1.06615370327323,0.200085942358013
703,211441,"182862067235917",Kalalur Namdang No 2,Moran,Dibrugarh,Assam,India,Kalalur Namdang No.2,,Kalalur Namdang,291921,2067,286,18,"291921",0.7513106,Village,Rural,953021.716835133,5709.65500714182,1.22355720548346,0.229625987075295
704,206390,"182862063234806",Kalatomoni Gaon,Dibrugarh West,Dibrugarh,Assam,India,Kalatomoni Gaon,,Kalatomoni Gaon,291077,2063,286,18,"291077",2.88589754,Village,Rural,3674329.97021726,10887.6755741382,0.561641801586832,0.105403778829584
705,205335,"182862063234685",Kamakhya Gaon,Dibrugarh West,Dibrugarh,Assam,India,Kamakhya Gaon,,Kamakhya Gaon,291153,2063,286,18,"291153",2.03647659,Village,Rural,2593154.54006796,7805.30446131739,0.615176179982916,0.115450619652859
706,205097,"182862067235890",Kamaldoi Betbari,Moran,Dibrugarh,Assam,India,Kamaldoi Betbari,,Kamaldoi Betbari,291938,2067,286,18,"291938",2.89852296,Village,Rural,3675024.02568038,9021.23179697186,0.735353483531148,0.138004393050324
707,211445,"182862067235893",Kamaldoi Bongali,Moran,Dibrugarh,Assam,India,Kamaldoi Bongali,,Kamaldoi Bongali,291939,2067,286,18,"291939",1.38468118,Village,Rural,1755917.02106582,6811.85335561707,0.721550649552289,0.135414003845285
708,205129,"182862067235894",Kamaldoi Gaon,Moran,Dibrugarh,Assam,India,Kamaldoi Gaon,,Kamaldoi Gaon,291940,2067,286,18,"291940",1.56021727,Village,Rural,1978579.51466292,5734.72137303224,0.673084438416659,0.126318310140126
709,205087,"182862068235404",Kamarchuk Bokalial,Tingkhong,Dibrugarh,Assam,India,Kamarchuk Bokalial,,Kamarchuk Bokalial,292197,2068,286,18,"292197",1.79951085,Village,Rural,2281968.85109668,6595.1243828754,0.501195169197252,0.0940597096143241
710,205455,"182862063234667",Kamar Gaon,Dibrugarh West,Dibrugarh,Assam,India,Kamar Gaon,,Kamar Gaon,291088,2063,286,18,"291088",4.78545157,Village,Rural,6099897.75280779,13090.3205138658,0.91830705902389,0.17233944103435
711,211670,"182862069235555",Kamar Gaon,Naharkatiya,Dibrugarh,Assam,India,Kamar Gaon,,Kamar Gaon,292401,2069,286,18,"292401",1.38160864,Village,Rural,1754458.77307025,6120.49933892786,1.00143610302729,0.187940337092467
712,205191,"182862065234954",Kamhatar Habi,Chabua,Dibrugarh,Assam,India,Kamhatar Habi,,Kamhatar Habi,291459,2065,286,18,"291459",4.06714948,Village,Rural,5183314.24314257,10942.059707094,0.656326962806199,0.123173420910021
713,206695,"182862066235147",Kamini T E,Tengakhat,Dibrugarh,Assam,India,Kamini T.E. No.27,,Kamini T.E.,291531,2066,286,18,"291531",0.56853299,Village,Rural,723929.18301164,6525.75375316355,0.40120408898347,0.0752943013523195
714,212359,"182862064234947",Kanai Gaon,Dibrugarh East,Dibrugarh,Assam,India,Kanai Gaon,,Kanai Gaon,291274,2064,286,18,"291274",0.71755438,Village,Rural,915833.000707442,4713.80762327458,0.543887295337759,0.102071776039517
715,205514,"182862064234860",Kanai Gaon,Dibrugarh East,Dibrugarh,Assam,India,Kanai Gaon,,Kanai Gaon,291350,2064,286,18,"291350",1.40650514,Village,Rural,1795288.41903745,5318.61501630811,0.467603487448414,0.0877555310728327
716,206772,"182862064234910",Kandulibari,Dibrugarh East,Dibrugarh,Assam,India,Kandulibari Grant 4 No.F.S.16 NLR,,Kandulibari,291278,2064,286,18,"291278",8.64852032,Village,Rural,11035543.1733531,20694.826432817,0.513295407434232,0.096330571276174
717,206476,"182862065234976",Kanjikhowa,Chabua,Dibrugarh,Assam,India,Kanjikhowa,,Kanjikhowa,291431,2065,286,18,"291431",1.547464,Village,Rural,1974698.0580653,6792.48038224459,0.84027180967513,0.157694501608494
718,210665,"182862067235727",Kaowimari No 2,Moran,Dibrugarh,Assam,India,Kaowimari No.2,,Kaowimari,291986,2067,286,18,"291986",0.37730021,Village,Rural,478715.581251019,2810.63854812569,0.466712458040185,0.0875883108509576
719,210857,"182862067236009",Kaowimari No 2,Moran,Dibrugarh,Assam,India,Kaowimari No.2,,Kaowimari,291991,2067,286,18,"291991",1.16733604,Village,Rural,1480994.91592436,5272.36097108662,0.871853858353449,0.163621530658806
720,205203,"182862066235230",Kapahua Gaon,Tengakhat,Dibrugarh,Assam,India,Kapahua Gaon,,Kapahua Gaon,291652,2066,286,18,"291652",1.87711764,Village,Rural,2389133.54268446,6227.902919652,0.778051439078124,0.146017553485024
721,205297,"182862069235563",Kapohuwa,Naharkatiya,Dibrugarh,Assam,India,Kapohuwa,,Kapohuwa,292387,2069,286,18,"292387",1.11480462,Village,Rural,1416070.35289824,5052.71091293258,0.619611234439967,0.116282949970452
722,205185,"182862063234817",Kapwotepor Gaon,Dibrugarh West,Dibrugarh,Assam,India,Kapwotepor Gaon,,Kapwotepor Gaon,291118,2063,286,18,"291118",3.05009079,Village,Rural,3884502.27666417,8911.89046261006,0.968004919853491,0.181666279450555
723,209881,"182862068235414",Karangani No 18,Tingkhong,Dibrugarh,Assam,India,Karangani No.18,,Karangani,292170,2068,286,18,"292170",0.78849464,Village,Rural,1000271.39275608,5086.21272757417,0.616668275727604,0.115730642488448
724,205342,"182862068235415",Karangani No 340 Nlr,Tingkhong,Dibrugarh,Assam,India,Karangani No. 340 Nlr,,Karangani,292169,2068,286,18,"292169",1.76918475,Village,Rural,2244495.00593197,7758.87455363017,0.429008918583555,0.080512456591622
725,212329,"182862068235401",Karangani No 72,Tingkhong,Dibrugarh,Assam,India,Karangani No.72,,Karangani,292203,2068,286,18,"292203",0.472356,Village,Rural,599300.630704681,3570.84373104574,0.447657810896635,0.0840123095499148
726,206467,"182862067235847",Kashi Pather,Moran,Dibrugarh,Assam,India,Kashi Pather,,Kashi Pather,291883,2067,286,18,"291883",0.7121673,Village,Rural,904183.966784007,6707.0993421906,0.797645318625348,0.149694752974759
727,205178,"182862065235050",Kasuwani Gaon,Chabua,Dibrugarh,Assam,India,Kasuwani Gaon,,Kasuwani Gaon,291365,2065,286,18,"291365",2.03779348,Village,Rural,2601857.48039587,6880.59069603315,0.197927271326383,0.0371451737963343
728,205165,"182862066235082",Kathalani Gaon,Tengakhat,Dibrugarh,Assam,India,Kathalani Gaon,,Kathalani Gaon,291626,2066,286,18,"291626",1.8909226,Village,Rural,2406501.18922143,8440.70724016391,0.757270103799445,0.142117503201536
729,205495,"182862066235140",Kathalguri No 1,Tengakhat,Dibrugarh,Assam,India,Kathalguri No.1,,Kathalguri,291537,2066,286,18,"291537",3.67008492,Village,Rural,4670200.19066963,11869.6120783877,0.565072053720063,0.10604753706866
730,206601,"182862066235142",Kathalguri No 2,Tengakhat,Dibrugarh,Assam,India,Kathalguri No.2,,Kathalguri,291545,2066,286,18,"291545",4.85455518,Village,Rural,6175413.70988675,11751.8692565643,0.365961273424387,0.068680253170674
731,206745,"182862066235173",Kathalguri T E 109,Tengakhat,Dibrugarh,Assam,India,Kathalguri T.E. 109,,Kathalguri T.E.,291542,2066,286,18,"291542",1.68948311,Village,Rural,2149905.34350378,5870.20496422701,0.728438695042169,0.136706689007487
732,206613,"182862066235145",Kathalguri T E 35 Grant,Tengakhat,Dibrugarh,Assam,India,Kathalguri T.E. 35 Grant,,Kathalguri T.E.,291536,2066,286,18,"291536",0.48696284,Village,Rural,619797.519695994,3692.2137500478,0.788681646517944,0.148012533258135
733,206495,"182862066235138",Kathalguri T E 69 Appl,Tengakhat,Dibrugarh,Assam,India,Kathalguri T.E. 69 Appl,,Kathalguri T.E.,291539,2066,286,18,"291539",2.59096144,Village,Rural,3297767.0457401,8604.77672403303,0.38464073152364,0.072185842435197
734,205471,"182862065235027",Kath Gaon,Chabua,Dibrugarh,Assam,India,Kath Gaon,,Kath Gaon,291388,2065,286,18,"291388",0.52129833,Village,Rural,665474.748223994,3414.67343143818,0.945514762445408,0.177445533112611
735,205330,"182862063234677",Kath Gaon,Dibrugarh West,Dibrugarh,Assam,India,Kath Gaon,,Kath Gaon,291098,2063,286,18,"291098",2.32310393,Village,Rural,2960531.01550651,8480.32078224192,0.59239031725705,0.111174378054721
736,211460,"182862063234833",Kawaimari Gaon,Dibrugarh West,Dibrugarh,Assam,India,Kawaimari Gaon,,Kawaimari Gaon,291071,2063,286,18,"291071",0.55575548,Village,Rural,707685.76887047,4598.07875019413,0.159733221560002,0.0299772650637445
737,206350,"182862069235607",Kawaimari Gaon,Naharkatiya,Dibrugarh,Assam,India,Kawaimari Gaon,,Kawaimari Gaon,292371,2069,286,18,"292371",2.5560913,Village,Rural,3245833.6087582,9369.38231821625,0.813032618881375,0.152582500269188
738,211139,"182862063234709",Kawoimari N C,Dibrugarh West,Dibrugarh,Assam,India,Kawoimari N.C.,,Kawoimari N.C.,291212,2063,286,18,"291212",0.76279832,Village,Rural,969714.709173911,4471.40951848703,0.74207487454017,0.139265802029037
739,205152,"182862068235387",Kecharuguri,Tingkhong,Dibrugarh,Assam,India,Kecharuguri,,Kecharuguri,292225,2068,286,18,"292225",2.01799395,Village,Rural,2558679.63902333,7760.64450572737,0.689442651130064,0.129388269373964
740,205180,"182862068235377",Kecharuguri No 1,Tingkhong,Dibrugarh,Assam,India,Kecharuguri No.1,,Kecharuguri,292234,2068,286,18,"292234",2.35695475,Village,Rural,2988044.32499883,8779.76822192561,0.809891578655592,0.151993018666647
741,205090,"182862068235376",Kecharuguri No 3,Tingkhong,Dibrugarh,Assam,India,Kecharuguri No.3,,Kecharuguri,292233,2068,286,18,"292233",0.7535144,Village,Rural,955178.98403506,6151.05590097419,1.07802894315187,0.202314578392903
742,206458,"182862068235306",Kekuri,Tingkhong,Dibrugarh,Assam,India,Kekuri No.2,,Kekuri,292103,2068,286,18,"292103",0.59914394,Village,Rural,760695.072813602,3599.52758805551,0.752178148596318,0.141161891780655
743,205260,"182862068235304",Kekuri Bangali,Tingkhong,Dibrugarh,Assam,India,Kekuri Bangali,,Kekuri Bangali,292101,2068,286,18,"292101",2.40531755,Village,Rural,3054134.97331695,10599.6944232056,0.908306143413752,0.170462560976481
744,206440,"182862068235310",Kekuri Sonowal,Tingkhong,Dibrugarh,Assam,India,Kekuri Sonowal,,Kekuri Sonowal,292100,2068,286,18,"292100",1.43657522,Village,Rural,1824181.29751245,7720.16197898844,0.724758606696343,0.136016043800914
745,205197,"182862069235588",Kenduguri Gaon,Naharkatiya,Dibrugarh,Assam,India,Kenduguri Gaon,,Kenduguri Gaon,292388,2069,286,18,"292388",1.4754931,Village,Rural,1874243.61922551,5826.59746214898,0.853327346294138,0.16014464490339
746,211523,"182862066235289",Kenduguri No 1,Tengakhat,Dibrugarh,Assam,India,Kenduguri No.1,,Kenduguri,291635,2066,286,18,"291635",2.52429832,Village,Rural,3209451.65769937,8502.1021112507,0.852952226237776,0.160074245813893
747,206551,"182862066235085",Kenduguri No 2,Tengakhat,Dibrugarh,Assam,India,Kenduguri No.2,,Kenduguri,291634,2066,286,18,"291634",1.39670002,Village,Rural,1776001.53339679,6342.0628424305,0.657415258099099,0.123377662182715
748,211576,"182862068235477",Kenduguri No 2,Tingkhong,Dibrugarh,Assam,India,Kenduguri No.2,,Kenduguri,292013,2068,286,18,"292013",1.24597352,Village,Rural,1584409.82557524,6057.16074211198,0.686859923534141,0.128903566761857
749,205324,"182862066235086",Kenduguri No 3,Tingkhong,Dibrugarh,Assam,India,Kenduguri No.3,,Kenduguri,291633,2068,286,18,"291633",1.89428664,Village,Rural,2408415.65263895,8130.482323153,0.648730921854333,0.121747865657173
750,205256,"182862068235435",Kenduguri T E,Tingkhong,Dibrugarh,Assam,India,Kenduguri T.E.,,Kenduguri T.E.,292081,2068,286,18,"292081",4.38035896,Village,Rural,5560928.60902337,12968.869002537,0.433481689342142,0.081351865158544
751,205063,"182862068235302",Kenya Pather,Tingkhong,Dibrugarh,Assam,India,Kenya Pather No.70,,Kenya Pather,292186,2068,286,18,"292186",2.10007563,Village,Rural,2662986.57271217,7101.26134534666,0.735975367927944,0.138121102606544
752,205252,"182862068235396",Kerang,Tingkhong,Dibrugarh,Assam,India,Kerang,,Kerang,292157,2068,286,18,"292157",1.33758229,Village,Rural,1697216.15704721,8552.34284149732,0.491127785232813,0.0921703553857354
753,210957,"182862066235153",Kerekoni Kekuri,Tengakhat,Dibrugarh,Assam,India,Kerekoni No.1 (Kekuri No.1),,Kerekoni (Kekuri),291548,2066,286,18,"291548",0.9013886,Village,Rural,1146585.4703125,7118.73260638756,0.92789326595445,0.174138492373244
754,206343,"182862066235152",Kerkoni Kekuri,Tengakhat,Dibrugarh,Assam,India,Kerkoni No.1 (Kekuri No.2),,Kerkoni (Kekuri),291544,2066,286,18,"291544",0.79025692,Village,Rural,1005190.61813425,4127.08728047684,1.24007019327552,0.232724993075439
755,211447,"182862067235886",Khagarijan,Moran,Dibrugarh,Assam,India,Khagarijan,,Khagarijan,291965,2067,286,18,"291965",0.17983789,Village,Rural,227991.00445071,1972.18313944976,0.964178933397583,0.180948253425669
756,206771,"182862065235019",Khailabari Bagan Gaon,Chabua,Dibrugarh,Assam,India,Khailabari Bagan Gaon,,Khailabari Bagan Gaon,291437,2065,286,18,"291437",2.70623042,Village,Rural,3451896.74201812,7980.04665746057,0.686476190888456,0.128831551340638
757,206761,"182862064234888",Khanikar Gaon,Dibrugarh East,Dibrugarh,Assam,India,Khanikar Gaon,,Khanikar Gaon,291307,2064,286,18,"291307",2.52605655,Village,Rural,3220458.79997763,8880.90614243203,0.675276536095762,0.126729702914467
758,205314,"182862063234781",Khanikar T E,Dibrugarh West,Dibrugarh,Assam,India,Khanikar T.E.32/31 N.L.R.Grant,,Khanikar T.E.,291102,2063,286,18,"291102",1.36278109,Village,Rural,1736469.09699065,7439.93391964345,0.640943152777388,0.120286328629404
759,205166,"182862063234778",Khanikar T E L C R Grant,Dibrugarh West,Dibrugarh,Assam,India,Khanikar T.E. 2 L.C.R. Grant,,Khanikar T.E. L.C.R. Grant,291106,2063,286,18,"291106",2.31945247,Village,Rural,2954979.84090133,7735.04127058401,0.401945476285427,0.0754334381170363
760,206755,"182862064234889",Kharikatia Gaon,Dibrugarh East,Dibrugarh,Assam,India,Kharikatia Gaon,,Kharikatia Gaon,291306,2064,286,18,"291306",2.72288573,Village,Rural,3470290.90697991,8296.80771251071,0.622792531693498,0.1168799866425
761,205479,"182862065234996",Kharjan Gaon,Chabua,Dibrugarh,Assam,India,Kharjan Gaon,,Kharjan Gaon,291402,2065,286,18,"291402",1.02779475,Village,Rural,1312630.23973595,5214.02009559942,0.860595167733561,0.161508602930391
762,210335,"182862065234991",Kharjan Grant,Chabua,Dibrugarh,Assam,India,Kharjan Grant,,Kharjan Grant,291401,2065,286,18,"291401",3.02783257,Village,Rural,3866343.35004992,10505.5288498649,0.549279896961055,0.10308381002134
763,205478,"182862065234994",Kharjan T E,Chabua,Dibrugarh,Assam,India,Kharjan T.E.,,Kharjan T.E.,291406,2065,286,18,"291406",3.54502901,Village,Rural,4526471.64302153,9710.24243815959,0.48431239642598,0.0908913057629982
764,211777,"182862065234981",Kharjan T E,Chabua,Dibrugarh,Assam,India,Kharjan T.E.,,Kharjan T.E.,291424,2065,286,18,"291424",1.06546139,Village,Rural,1360123.21965077,5768.00134821879,1.0064819793907,0.1888873008596
765,205162,"182862069235665",Khatowa Pathar Gaon,Naharkatiya,Dibrugarh,Assam,India,Khatowa Pathar Gaon,,Khatowa Pathar Gaon,292294,2069,286,18,"292294",1.45914845,Village,Rural,1854976.5147922,7678.32234638707,0.936239917264544,0.175704915289364
766,206422,"182862069235663",Khatua,Naharkatiya,Dibrugarh,Assam,India,Khatua,,Khatua,292267,2069,286,18,"292267",2.0822662,Village,Rural,2647630.83105379,9161.22405351873,0.510882839718012,0.0958778027086398
767,205161,"182862067235721",Khelmati,Moran,Dibrugarh,Assam,India,Khelmati,,Khelmati,291971,2067,286,18,"291971",1.9944174,Village,Rural,2528843.58162207,6764.4059503338,0.913961731332165,0.171523949812603
768,205088,"182862068235355",Kherani,Tingkhong,Dibrugarh,Assam,India,Kherani,,Kherani,292180,2068,286,18,"292180",1.89434299,Village,Rural,2402717.33169059,6496.92216373599,0.768083268436529,0.144146818702332
